"ImageFile","Points:0","Points:1","Points:2"
13,137.64,219.73,156.53
13,107,221,156
13,108,221,156
13,113.83,221.25,155.48
13,116.83,221.27,156.14
13,132.81,221.15,155.09
13,135.04,221.22,156.01
13,136.01,221.03,156.04
13,105,222,156
13,106,222,156
13,107,222,156
13,115,222,156
13,116,222,156
13,117.78,221.68,155.8
13,133.91,221.76,155.88
13,135.98,221.96,155.66
13,136.74,221.78,156.05
13,137.35,221.68,156.45
13,102,223,156
13,103,223,156
13,104,223,156
13,105,223,156
13,105.95,222.63,155.64
13,116,223,156
13,117,223,156
13,120.85,223.14,156.27
13,130.99,222.98,155.28
13,130.01,223.02,155.87
13,131.94,222.91,155.29
13,136.84,222.74,156.28
13,101,224,156
13,102,224,156
13,117.91,224.05,155.89
13,122.13,224.15,155.2
13,123,223.88,156.16
13,127.98,224.02,155.51
13,126.99,224.07,155.9
13,129.99,223.9,155.43
13,130.88,223.83,156.06
13,131.84,223.5,156.35
13,98.227,225.66,156.17
13,99.138,225.32,156.45
13,121.08,224.94,155.94
13,121.87,224.76,155.16
13,122.9,224.77,155.36
13,123.99,224.07,156.19
13,126,224.89,155.48
13,126.98,224.88,155.5
13,128.01,224.85,156.24
13,129.15,224.59,156
13,97.361,226.15,155.94
13,121,226,154.83
13,122.13,225.31,155.9
13,126.85,225.38,156.39
13,137.02,226.1,156.19
13,138.53,228.05,156.42
13,138.91,229.03,155.95
13,86.713,230.03,156.02
13,87.831,229.7,155.83
13,139.22,230.03,155.28
13,139.99,230.11,155.99
13,84.749,231.13,156
13,85.717,230.58,156.02
13,83.98,232.24,156.05
13,141.21,231.33,155.7
13,142.04,231.55,155.93
13,84.33,233.14,156.28
13,84.545,233.96,156.04
13,148.9,234.18,156.53
13,84.8,234.89,155.6
13,85.715,235.43,156
13,149.68,236.01,155.98
13,90.104,237.63,156.23
13,92.15,238.51,156.29
13,93.136,238.71,155.93
13,148.84,238.99,155.64
13,146.01,239.1,156.23
13,143.78,240.71,155.63
13,99.222,241.48,155.59
13,139,242,156
13,140,242,156
13,141,242,156
13,142,242,156
13,143,242,156
13,100.25,241.82,156.06
13,101.08,242.51,155.84
13,138,243,156
13,139,243,156
13,140,243,156
13,141,243,156
13,142,243,156
13,102.12,242.8,155.95
13,103.05,243.52,155.8
13,120.11,244.03,155
13,119.12,244.1,156.04
13,120.04,243.1,156.34
13,121.14,243.19,156.19
13,121.13,244.08,155.03
13,121.97,244.11,156.25
13,138,244,156
13,139,244,156
13,140,244,156
13,141,244,156
13,116.11,245.1,155.74
13,117.13,244.72,156.05
13,118.02,244.56,155.88
13,122.97,244.47,155.88
13,123.84,244.36,155.93
13,124.77,243.98,156.19
13,126.97,244.82,155.99
13,138,245,156
13,139,245,156
13,113.26,246.1,155.84
13,114.25,245.59,155.88
13,117.98,246.13,155.8
13,123.02,245.91,155.87
13,124.03,245.95,156.02
13,125.19,245.96,156.19
13,126,246,156
13,128.97,245.43,155.99
13,138,246,156
13,111.24,247.02,156.04
13,114.93,247.02,155.86
13,116.86,246.59,155.68
13,125.05,246.81,155.38
13,126.03,246.77,155.46
13,127.14,246.96,155.99
13,136.91,246.75,155.94
13,109.06,246.85,155.85
13,110.22,246.92,155.79
13,111.96,248.09,155.87
13,113.84,247.59,155.7
13,133.07,248.93,156.21
13,136.64,250.13,155.99
13,108.8,250.98,155.95
13,135.19,250.81,156
13,136.72,251.15,155.54
13,132.69,252.24,156.03
13,136.57,251.98,155.37
13,107.9,259.11,155.76
13,133.49,260.98,155.78
13,132.99,261.84,155.62
13,132.42,263.8,155.63
13,132.23,264.73,155.89
13,111,266.27,155.99
13,131.63,265.58,156.13
13,130.9,266.8,156.27
13,113.83,268.6,155.79
13,129.52,269.92,155.77
13,116.86,271.06,155.86
13,129.35,271.18,156.03
13,128.76,272.2,155.7
13,120.79,273.48,155.85
13,121.34,274.2,156.12
13,121.81,275.1,155.87
13,122.89,276.18,155.85
13,126,276,154.9
13,128.62,276.08,155.91
13,128.35,277.2,156.04
13,127.69,278.19,155.71
13,127.14,278.94,155.92
13,55.992,303.32,155.32
13,54.221,304.04,155.78
13,56.252,304.02,155.66
13,53.763,304.89,156.31
13,56.05,304.88,155.94
13,54.214,306.09,155.76
13,55.86,305.98,155.87
13,142.14,310.12,156.54
13,143.18,310.21,156.2
13,142.16,311.15,156.49
13,145.01,310.88,156.45
13,145.98,311.52,156.28
13,145.01,311.8,155.93
13,146.72,312.24,155.98
13,143.13,313.15,156.46
13,145.16,318.15,156.42
13,152.96,319.27,156.06
13,153.66,320.16,155.87
13,155.96,323.23,155.96
13,158.16,326.26,156.11
13,150.04,329.24,156.34
13,151.86,330.84,155.55
13,150.45,332,156.39
13,161.86,332.22,156.2
13,151.07,332.85,156.37
13,151.34,333.8,156.57
13,152.04,333.9,156.03
13,152.08,334.8,156.54
13,153.17,335.97,156.05
13,164.84,336.35,156.37
13,153.53,337.81,156.48
13,166.27,338.06,156.32
13,166.78,340.16,155.87
13,155.19,340.81,156.34
13,155.46,341.78,156.46
13,157.07,343.84,156.08
13,157.37,344.78,156.43
13,158.18,345.78,156.06
13,42.789,347.15,154.71
13,43.727,347.03,154.85
13,44.911,347.15,154.75
13,42.752,347.8,156.04
13,44.076,348.02,155.95
13,158.56,347.78,156.44
13,171.6,348.34,156.05
13,41.667,348.69,156.05
13,45.94,349.02,155.54
13,159.23,348.64,156.05
13,40.662,349.81,156.09
13,46.609,350.01,155.3
13,113.01,350.04,154.3
13,159.53,349.75,156.09
13,39.755,351.15,154.88
13,40.256,350.81,155.75
13,160.15,350.89,156.21
13,39.58,351.68,155.92
13,160.79,351.98,156
13,38.665,352.69,155.93
13,46.449,352.91,155.6
13,37.774,353.83,156.04
13,45.86,353.82,155.66
13,174.7,354.37,155.98
13,37.419,354.83,155.7
13,175.34,355.09,156.19
13,113.01,356,154.36
13,162.48,355.87,156.05
13,175.63,356.1,156.08
13,45.514,356.78,155.77
13,176.29,357.01,156.18
13,34.751,357.81,156.04
13,45.366,357.66,155.72
13,176.41,357.88,155.95
13,32.967,359.18,156.3
13,34.399,358.74,155.66
13,44.876,358.75,155.92
13,164.11,358.97,155.92
13,176.73,359.19,156.16
13,32.011,360,156.35
13,33.785,359.35,155.69
13,44.914,359.98,156.18
13,164.43,359.99,155.97
13,177.33,360.07,156.26
13,45.523,361.02,155.41
13,45.787,362.14,155.67
13,178.09,362.24,155.99
13,30.961,363,156.19
13,46.347,363.19,155.75
13,125,363,154.38
13,166.1,363.25,156
13,179,363,156
13,46,364,156
13,47,364,156
13,166.63,364.26,156.01
13,179,364,156
13,180,364,156
13,47,365,156
13,166.99,365.27,156.02
13,180,365,156
13,45.833,365.78,155.59
13,50.497,366.17,156.85
13,117.01,366,154.38
13,126.66,365.96,154.71
13,167.49,366.27,156.02
13,180,366,156
13,181,366,156
13,50.032,367.1,156.63
13,50.753,366.89,156.71
13,125.79,366.81,154.91
13,126.73,366.81,156.06
13,127.96,367.17,156
13,181,367,156
13,272.68,366.96,156.43
13,273.11,367.16,156.41
13,30.077,368,155.9
13,45.492,367.95,155.65
13,50.147,368.16,156.34
13,50.583,367.92,156.47
13,124.96,367.82,154.91
13,125.66,367.79,156.15
13,128.96,368.17,155.85
13,180.82,368.11,156.14
13,272.72,367.76,156.27
13,50,369,156
13,51,369,156
13,122.94,368.94,154.55
13,123.77,368.8,154.61
13,124.59,368.89,154.96
13,125.23,368.73,155.81
13,181.39,369.12,155.73
13,44.651,369.99,155.42
13,49,370,156
13,50,370,156
13,50.949,370.01,155.58
13,181.74,370.11,155.93
13,276.94,370.02,156.17
13,280.05,370.25,156.16
13,280.83,370.32,155.55
13,31.176,371.04,155.73
13,43.239,371.03,155.62
13,43.833,370.18,155.74
13,49.249,371.16,155.85
13,182.39,371.14,155.59
13,267.17,370.98,156.26
13,275.98,370.76,155.99
13,281.54,370.89,155.5
13,31.795,371.46,155.95
13,32.903,372.03,156.18
13,42.744,371.92,155.6
13,48.026,372.07,156.2
13,122.01,371.84,154.92
13,122.67,371.76,156.15
13,132.09,372.13,155.82
13,183,372,156
13,267.39,371.56,155.95
13,274.77,372.06,155.19
13,34.004,372.35,156.06
13,41.92,372.53,155.6
13,47.452,373.08,155.73
13,121.92,372.99,154.94
13,122.42,372.93,156
13,183,373,156
13,184,373,156
13,274.8,372.49,156.29
13,282.7,373.04,155.54
13,37.825,373.14,155.85
13,40.008,372.89,155.86
13,122.64,374.1,155.88
13,133.76,374.16,155.73
13,169.88,373.72,155.94
13,184,374,156
13,272.33,374.07,155.87
13,282.74,374.04,155.94
13,123.22,375.12,156.18
13,183.74,375.01,155.88
13,271.96,375.23,156.02
13,42.861,375.8,156.85
13,43.318,376.19,156.37
13,44.004,375.88,156.05
13,53.92,376.04,154.42
13,170.57,375.98,156.05
13,53.027,377.03,155.17
13,52.279,377.14,156.17
13,123.65,377.11,155.85
13,170.69,376.94,156.16
13,184.6,377.04,155.62
13,282.46,376.78,155.56
13,136.62,378.17,155.75
13,171.2,377.68,155.89
13,184.84,378.02,156.11
13,274.74,377.99,156.05
13,281.72,377.48,155.6
13,185.56,379.02,155.44
13,277.03,378.98,156.04
13,280.84,377.94,155.79
13,47.02,379.54,155.94
13,171.99,379.77,155.92
13,278.19,379.44,155.99
13,278.98,379.57,155.35
13,283.85,380.29,156.18
13,48.132,379.91,155.93
13,48.93,380.72,155.55
13,54.959,381.02,155.43
13,49.937,380.97,155.64
13,55.884,382.14,154.77
13,172.49,381.74,155.94
13,52.87,382.75,155.43
13,55.113,383.13,154.77
13,53.873,382.81,155.43
13,57.005,383.03,154.47
13,173,382.72,155.91
13,280.87,382.93,155.84
13,56.038,384.94,154.37
13,128.54,385.25,155.99
13,173.59,384.72,155.97
13,187.93,384.93,155.69
13,279.13,385.12,156.45
13,280.11,384.89,155.57
13,174.11,385.73,155.96
13,188.86,386.03,155.47
13,279.01,386.26,155.94
13,280.1,385.94,155.56
13,286.61,385.89,156.21
13,188.95,387,155.79
13,279.97,386.98,155.39
13,280.78,386.87,155.34
13,174.47,387.74,155.95
13,189.86,388,155.41
13,277.02,387.56,155.97
13,280.84,387.88,155.13
13,189.96,389,155.65
13,274.98,389.09,156.16
13,285.45,388.79,155.56
13,131.83,390.3,155.93
13,274.84,390.08,155.8
13,281.05,390.01,155.16
13,284.72,389.6,155.66
13,64.002,390.95,154.49
13,65.781,390.99,154.57
13,191.91,391.05,154.76
13,275.09,390.87,156.15
13,281,391,156
13,283.94,390.43,155.55
13,65.054,391.86,154.79
13,66.21,391.99,155.38
13,68.21,392.24,155.63
13,68.932,392.44,155.71
13,145.93,392.37,155.99
13,276,391.64,156.02
13,280,392,156
13,281,392,156
13,282.02,390.87,155.99
13,283.03,390.87,155.38
13,69.648,393.08,155.94
13,70.713,393.55,155.89
13,146.57,393.11,156.23
13,176.37,392.94,156.14
13,279.15,391.7,156.18
13,64.146,393.86,154.79
13,146.97,394.13,156.13
13,147.28,395.15,155.57
13,65.102,396.09,155.72
13,73.441,396.17,155.51
13,148.09,396.01,155.6
13,148.98,396.31,156.36
13,177.26,396.15,155.93
13,149.97,397.21,156.19
13,150.75,397.53,156.52
13,177.83,396.9,155.54
13,137.66,398.26,155.94
13,150.06,397.96,155.54
13,151.43,398.22,156.51
13,177.32,397.99,156.59
13,138.3,399.16,156.13
13,151.79,399.13,156.32
13,66.898,400.08,155.88
13,75.753,400.01,155.66
13,152.67,400.27,156.4
13,76.458,400.88,155.56
13,76.86,401.9,155.7
13,140.48,402.28,155.89
13,77.562,402.95,155.46
13,141.53,404.17,156.15
13,198.6,403.99,155.61
13,77.56,405.9,155.7
13,177.21,406,156.05
13,198.91,406.1,155.85
13,74.348,406.73,156.14
13,77.344,406.72,155.66
13,75.039,407.26,155.8
13,76.657,407.21,155.64
13,144.18,409.15,156.42
13,176.83,409.29,156.05
13,146.06,411.97,156.41
13,147.8,412.86,155.54
13,165.73,413.24,155.95
13,177.49,412.99,155.59
13,176.94,413.98,156.29
13,199.8,414.96,155.62
13,177.21,417.01,155.93
13,199.43,416.82,155.8
13,150.72,417.86,155.28
13,171.56,419.02,155.44
13,198.51,418.79,155.8
13,171.83,419.98,156.08
13,172.73,421.15,155.93
13,196.84,420.64,155.46
13,197.55,420.33,155.46
13,183.99,421.89,155.79
13,196.01,420.73,155.75
13,151,423.26,155.96
13,179.29,422.75,156.05
13,182.94,422.55,155.4
13,151.49,424.23,155.95
13,179.95,423.24,156.06
13,180.8,423.24,155.75
13,181.9,422.79,155.86
13,151.76,426.06,156.3
13,152.31,426.79,156.28
13,176.76,427.02,155.7
13,153.32,427.76,156.05
13,176.8,427.72,155.99
13,153.56,428.73,155.56
13,176.4,428.58,155.44
13,154.17,429.33,155.47
13,154.76,428.85,155.84
13,174.72,428.86,155.68
13,175.67,428.82,155.66
13,175.14,38.04,157.63
13,176.88,38.522,157.75
13,159.83,38.718,157.66
13,171.02,38.624,157.05
13,177.76,39.272,157.45
13,157.04,40.175,158.01
13,156.26,41.114,158.09
13,179.48,41.17,157.47
13,155.64,42.24,157.93
13,155.33,43.154,157.96
13,180.46,43.167,157.32
13,180.53,43.991,157.57
13,154.57,44.829,157.95
13,183.97,47.409,157.68
13,186.13,48.046,157.4
13,182.32,49.029,157.47
13,187.24,48.708,157.54
13,193.1,49.424,157.67
13,195.19,49.451,157.27
13,196.05,49.48,157.54
13,197.06,49.458,157.64
13,191.88,49.73,157.24
13,202.3,51.11,157.57
13,152.79,52.004,157.59
13,180.6,51.88,157.79
13,202.64,52.107,157.68
13,152.03,54.045,157.3
13,173.06,54.153,157.46
13,166.89,58.068,157.64
13,149.9,59.93,157.06
13,163.87,59.952,157.44
13,202.98,63.121,157.69
13,157.97,63.956,157.57
13,202.55,64.114,157.28
13,147.89,64.89,157.04
13,145.04,66.298,157.73
13,147.01,65.717,157.27
13,180.63,67,157.5
13,143.15,68.127,158.01
13,147.13,67.902,157.21
13,201.86,68.137,157.74
13,143.01,69.28,157.89
13,148.01,68.983,157.31
13,151.98,68.678,157.51
13,144.01,70.063,157.57
13,285.39,71.389,157.5
13,286,71,157.5
13,286.89,71.629,157.72
13,180.31,72.178,157.49
13,285,72,157.5
13,287.91,72.025,157.74
13,144.95,72.951,157.55
13,145.8,72.803,157.59
13,146.85,72.85,157.85
13,179.8,73.279,157.84
13,286.17,72.755,157.55
13,289.79,73.304,157.41
13,140.12,74.13,157.98
13,141.18,74.212,157.6
13,286.91,73.963,157.46
13,179.56,75.291,157.88
13,290.69,74.976,157.28
13,290.94,76.02,156.51
13,291.75,76.174,156.6
13,292.71,76.032,157.55
13,293.86,76.268,157.42
13,294.93,76.424,157.23
13,139.13,77.155,157.84
13,140.97,77.003,157.58
13,178.8,77.284,157.91
13,179.26,76.871,157.26
13,289.16,76.575,157.16
13,290.16,76.752,156.53
13,290.95,76.934,156.54
13,291.67,76.767,157.61
13,293.94,77.044,156.81
13,138.12,78.12,157.98
13,290.86,77.91,157.4
13,292.97,77.951,156.58
13,291,79.029,156.96
13,291.96,78.704,156.61
13,137.11,80.131,157.96
13,137.98,81.01,157.63
13,138.83,80.832,157.63
13,178.4,80.894,157.26
13,193.5,81.197,157.35
13,289.13,81.115,157.84
13,290.03,80.703,157.12
13,299.04,81.091,157.75
13,136.1,82.146,157.88
13,137.14,82.165,157.67
13,137.84,81.845,157.64
13,138.85,81.826,157.88
13,192.99,82.126,157.68
13,288.28,82.175,157.88
13,289.21,82.18,157.52
13,290.07,81.896,157.1
13,135.08,83.087,158.03
13,136,83.039,157.74
13,136.9,83.108,157.9
13,288.07,83.291,157.3
13,289.05,83.062,157.43
13,134.83,84.138,157.92
13,135.88,83.95,157.94
13,177.4,83.919,157.74
13,286.34,84.075,157.51
13,288.98,84.034,156.9
13,289.98,84.014,157.26
13,290.96,83.962,157.45
13,291.81,83.848,157.23
13,292.98,84.111,157.37
13,296.24,83.404,157.44
13,304.75,84.147,158.31
13,285.1,85.084,157.82
13,290.87,85.005,157.63
13,291.96,84.73,157.84
13,294.17,84.163,157.74
13,304,84.936,158.23
13,304.93,84.993,158.29
13,134.2,85.816,158.25
13,279.17,86.414,157.94
13,281.01,86.411,157.87
13,285.15,86.13,157.4
13,286.17,85.757,157.67
13,286.14,86.21,156.67
13,287.02,85.669,157.51
13,287.16,85.995,156.69
13,288,86.085,156.76
13,289.12,86.171,156.77
13,289.99,85.528,157.37
13,290.06,86.086,156.22
13,304.18,85.775,158.28
13,190.06,87.292,157.58
13,277.03,87.276,158.14
13,285.2,86.856,156.36
13,287.87,86.695,157.42
13,289.11,86.779,157.6
13,289.99,86.996,156.44
13,303.26,86.639,158.7
13,190.15,88.163,156.37
13,190.91,87.97,155.97
13,281.54,87.744,157.54
13,284.89,87.821,156.32
13,285.81,87.705,157.39
13,286.79,87.28,157.66
13,290.14,87.956,157.49
13,189.36,89.067,156.45
13,188.72,89.212,157.36
13,281.92,88.84,157.34
13,284.78,88.946,157.53
13,189.01,90.12,156.37
13,188.31,90.128,157.7
13,284.95,90.185,157.59
13,289.82,89.984,157.42
13,188.36,91.033,156.47
13,187.75,91.179,157.4
13,282.23,90.878,157.41
13,285.57,91.062,157.69
13,187.5,92.149,157.74
13,274.39,91.805,157.72
13,285.48,91.911,156.91
13,288.96,91.942,156.25
13,286.08,92.492,157.09
13,286.91,92.585,156.96
13,187.32,94.012,156.41
13,186.72,94.191,157.32
13,275.35,94.955,157.59
13,283.75,94.904,157.24
13,186.25,96.099,157.73
13,277,95.856,157.88
13,283.88,95.994,156.25
13,282.88,95.978,157.27
13,186.25,96.968,156.4
13,185.68,97.162,157.39
13,280.01,96.235,157.46
13,185.29,98.101,157.71
13,172.44,99.053,157.46
13,183.51,102.29,157.43
13,171.37,102.86,157.66
13,170.98,104.99,157.4
13,114.13,108.16,157.91
13,115.15,108.16,157.73
13,115.84,107.88,158.03
13,114.17,109.17,157.63
13,113.03,110.3,157.75
13,114.85,109.82,157.62
13,113.16,111.19,157.59
13,114.97,110.71,157.77
13,168.54,111.15,157.19
13,113.85,111.82,157.6
13,112.88,113.09,157.47
13,113.96,112.72,157.73
13,167.29,113.04,157.45
13,109.13,114.15,157.89
13,111.97,113.99,157.36
13,113.89,113.91,157.86
13,44.993,115.05,157.94
13,110.97,114.97,157.27
13,112.88,114.89,157.61
13,177.61,115.2,157.22
13,43.311,116.15,158.07
13,46.975,115.97,157.95
13,111.88,115.9,157.34
13,177.29,116.14,157.59
13,43.21,117.36,157.94
13,47.803,116.78,158.05
13,164.68,117.28,157.86
13,176.7,117.19,157.26
13,42.736,118.31,158
13,43.277,118.24,157.61
13,44.048,118.06,157.56
13,176.4,118.12,157.63
13,46.997,119.93,157.57
13,110.18,119.79,157.25
13,163.16,120.3,157.91
13,43.967,120.96,157.47
13,45.833,121.07,157.12
13,46.978,120.96,157.34
13,103.01,121.19,157.69
13,110.11,121.13,157.61
13,48.006,121.86,157.58
13,109.44,122.13,157.33
13,43.091,122.99,157.52
13,43.935,122.67,157.23
13,161.63,123.17,157.98
13,42.65,124.26,157.97
13,43.783,123.79,156.96
13,48.428,123.88,157.43
13,161.31,124.14,157.73
13,43.066,124.72,157.31
13,108.25,125.11,157.6
13,160.41,125.28,157.9
13,42.643,126.27,157.83
13,48.719,125.88,157.68
13,159.71,126.24,157.86
13,160.31,125.89,157.31
13,42.615,127.18,157.85
13,49.217,126.86,157.42
13,159,127,157.5
13,160.1,126.76,157.17
13,158,128,157.5
13,159,128,157.5
13,42.661,128.82,157.07
13,49.636,128.79,157.81
13,96.607,128.84,157.96
13,105.7,129.21,157.21
13,158.46,129.06,157.82
13,158.89,128.81,157.46
13,43.121,129.98,157.28
13,96.268,129.92,157.57
13,105.32,130.13,157.58
13,159.06,129.73,157.31
13,50.38,130.84,157.44
13,158.08,130.98,157.88
13,168.27,131.01,157.43
13,43.346,133.16,157.21
13,93.568,133.24,157.69
13,166.54,132.84,157.22
13,50.474,133.97,157.88
13,93.272,134.1,157.19
13,50.562,135.07,157.25
13,101.71,135.23,157.21
13,155.57,134.98,158.14
13,156.1,134.98,157.57
13,44.243,136.25,157
13,50.612,135.99,157.19
13,101.31,136.18,157.54
13,155.97,135.89,157.43
13,44.318,137.14,156.9
13,50.418,136.85,157.02
13,50.272,137.57,157.16
13,99.736,138.2,157.18
13,162.45,137.83,157.26
13,44.995,138.96,156.28
13,45.823,138.82,156.99
13,48.862,138.74,156.88
13,49.658,137.79,157.26
13,89.451,139.3,157.54
13,99.562,139.02,157.47
13,46.096,139.87,156.31
13,47.742,138.96,157.07
13,48.208,139.94,156.26
13,99.207,140.12,157.76
13,47.024,140.95,156.02
13,152.57,141.01,157.97
13,45.064,143.01,155.85
13,46.015,142.99,155.93
13,46.826,142.82,155.9
13,96.337,144.26,157.59
13,151.12,144.19,157.92
13,152.18,143.9,157.39
13,45.96,144.98,155.82
13,150.28,145.28,158.04
13,152.05,145.02,157.5
13,153.05,144.99,157.19
13,45.815,145.81,155.73
13,149.45,146.41,157.96
13,150.25,146.24,157.62
13,151.07,146.07,157.57
13,149.3,147.26,157.62
13,150.09,147.08,157.56
13,148.35,148.41,157.93
13,152.81,147.84,157.59
13,154.99,147.71,157.91
13,147.69,149.31,157.93
13,148.28,149.24,157.61
13,149.06,149.06,157.56
13,150.96,148.95,157.55
13,151.8,148.81,157.59
13,147,150,157.5
13,148.07,150.03,157.56
13,150.82,149.79,157.6
13,146,151,157.5
13,147,151,157.5
13,148.84,150.82,157.6
13,150.98,150.71,157.9
13,146,152,157.5
13,147,152,157.5
13,79.334,153.18,157.7
13,146.39,152.22,157.5
13,89.193,154.25,157.4
13,77.316,155.3,157.81
13,88.594,155.16,157.26
13,76,156,157.5
13,77.032,156.03,157.1
13,88.238,156.11,157.66
13,75,157,157.5
13,76,157,157.5
13,74,158,157.5
13,75,158,157.5
13,86.492,158.16,157.18
13,74.253,159.09,157.79
13,74.901,158.9,157.01
13,72.388,161.34,157.81
13,71,162,157.5
13,70,163,157.5
13,71,163,157.5
13,71.954,162.71,157.05
13,69,164,157.5
13,70,164,157.5
13,50.139,165.65,157.25
13,53.117,165.59,157.82
13,68,165,157.5
13,69,165,157.5
13,69.85,164.88,157
13,48,166,157.5
13,49,166,157.5
13,53.669,166.21,157.41
13,67,166,157.5
13,68,166,157.5
13,68.855,165.86,157.08
13,47,167,157.5
13,48,167,157.5
13,66,167,157.5
13,67,167,157.5
13,67.855,166.86,157.09
13,79.7,167.16,157.27
13,45,168,157.5
13,46,168,157.5
13,47,168,157.5
13,47.881,167.63,156.94
13,54.481,167.84,157.74
13,65,168,157.5
13,66,168,157.5
13,66.855,167.86,157.09
13,79.265,168.12,157.56
13,44,169,157.5
13,45,169,157.5
13,45.953,168.65,157.09
13,63,169,157.5
13,64.175,169.27,157.69
13,65.855,168.86,157.09
13,42,170,157.5
13,43.123,170.18,157.77
13,43.986,169.99,157.09
13,55.932,170.07,157.7
13,62,170,157.5
13,63,170,157.5
13,63.832,169.84,157.44
13,41,171,157.5
13,42,171,157.5
13,42.999,170.72,157.09
13,57,171,157.5
13,61,171,157.5
13,62,171,157.5
13,62.809,170.81,157.41
13,63.825,170.83,157.09
13,40,172,157.5
13,41,172,157.5
13,57,172,157.5
13,58,172,157.5
13,60,172,157.5
13,61,172,157.5
13,40.524,172.85,157.33
13,56.786,172.62,157.75
13,59,173,157.5
13,60,173,157.5
13,60.808,172.81,157.41
13,75.503,173.14,157.26
13,40.654,173.92,157.51
13,55.027,174.24,157.37
13,58,174,157.5
13,59,174,157.5
13,60.821,173.82,157.08
13,57,175,157.5
13,58,175,157.5
13,58.807,174.81,157.41
13,59.821,174.82,157.08
13,74.266,175.12,157.35
13,40.734,176.15,157.34
13,51.151,176.35,157.28
13,52.205,175.71,157.62
13,56,176,157.5
13,57,176,157.5
13,48.189,177.35,157.38
13,49.189,176.79,157.69
13,55,177,157.5
13,56,177,157.5
13,56.803,176.81,157.41
13,44.187,178.34,157.35
13,45.207,177.81,157.68
13,46.289,178.12,156.45
13,48.216,177.85,156.24
13,55,178,157.5
13,56,178,157.5
13,56.792,177.84,157.09
13,42.955,178.29,157.66
13,44.318,179.01,156.18
13,54,179,157.5
13,55,179,157.5
13,55.816,178.84,157.1
13,44.877,179.71,155.86
13,53,180,157.5
13,54,180,157.5
13,54.934,179.67,157.09
13,52,181,157.5
13,53,181,157.5
13,51,182,157.5
13,52,182,157.5
13,51.535,182.97,157.87
13,51.909,182.93,157.03
13,51.325,184.12,157.67
13,50.761,185.25,157.84
13,50.537,187.14,157.99
13,68.02,187.29,157.53
13,136,188,157.5
13,137,188,157.5
13,50.531,189.04,157.32
13,67.236,188.84,156.44
13,66.709,189.16,157.32
13,135,189,157.5
13,136,189,157.5
13,137,189,157.5
13,138,189,157.5
13,50.498,189.86,157.91
13,66.303,190.1,157.64
13,134,190,157.5
13,135,190,157.5
13,136,190,157.5
13,137,190,157.5
13,138,190,157.5
13,139,190,157.5
13,51.757,190.86,157.05
13,132,191,157.5
13,133,191,157.5
13,134,191,157.5
13,135,191,157.5
13,136,191,157.5
13,137,191,157.5
13,138,191,157.5
13,131.23,192.13,157.94
13,133,192,157.5
13,134,192,157.5
13,135,192,157.5
13,136,192,157.5
13,137,192,157.5
13,138,192,157.5
13,53.12,192.9,157.63
13,131.21,193.2,157.6
13,132.06,193.05,157.55
13,133,193,157.5
13,134,193,157.5
13,135,193,157.5
13,136,193,157.5
13,137,193,157.5
13,138,193,157.5
13,133,194,157.5
13,134,194,157.5
13,135,194,157.5
13,136,194,157.5
13,137,194,157.5
13,138,194,157.5
13,62.019,195.03,157.28
13,128.16,195.11,157.84
13,129.2,195.19,157.59
13,130.05,195.05,157.55
13,133,195,157.5
13,134,195,157.5
13,135,195,157.5
13,136,195,157.5
13,137,195,157.5
13,138,195,157.5
13,58.869,195.27,157.68
13,61,195.34,157.49
13,132,196,157.5
13,133,196,157.5
13,134,196,157.5
13,135,196,157.5
13,136,196,157.5
13,137,196,157.5
13,138,196,157.5
13,123.05,197.32,157.9
13,125.18,197.19,157.6
13,132,197,157.5
13,133,197,157.5
13,134,197,157.5
13,135,197,157.5
13,136,197,157.5
13,137,197,157.5
13,138,197,157.5
13,132,198,157.5
13,133,198,157.5
13,134,198,157.5
13,135,198,157.5
13,136,198,157.5
13,137,198,157.5
13,138,198,157.5
13,120.07,199.3,157.98
13,121.18,198.94,157.88
13,133,199,157.5
13,134,199,157.5
13,135,199,157.5
13,136,199,157.5
13,137,199,157.5
13,138,199,157.5
13,119.15,200.1,157.9
13,120.18,200.2,157.6
13,133,200,157.5
13,134,200,157.5
13,135,200,157.5
13,136,200,157.5
13,137,200,157.5
13,138,200,157.5
13,116.31,201.54,157.97
13,117.38,201.11,157.89
13,133,201,157.5
13,134,201,157.5
13,135,201,157.5
13,136,201,157.5
13,137,201,157.5
13,116.21,202.26,157.56
13,127,202,157.13
13,129,202,157.4
13,133,202,157.5
13,134,202,157.5
13,135,202,157.5
13,136,202,157.5
13,137,202,157.5
13,114.38,203.24,158.02
13,133,203,157.5
13,134,203,157.5
13,135,203,157.5
13,136,203,157.5
13,137,203,157.5
13,115.88,203.9,157.2
13,134,204,157.5
13,135,204,157.5
13,136,204,157.5
13,137,204,157.5
13,113.15,205.33,157.89
13,134,205,157.5
13,135,205,157.5
13,136,205,157.5
13,137,205,157.5
13,112,206,157.5
13,113.16,206.14,157.51
13,134,206,157.5
13,135,206,157.5
13,136,206,157.5
13,137,206,157.5
13,111,207,157.5
13,112,207,157.5
13,135,207,157.5
13,136,207,157.5
13,111.52,208.07,157.85
13,112.05,208,157.52
13,134.94,207.98,157.13
13,136,208,157.5
13,111,209,157.5
13,135.54,208.96,157.29
13,110,210,157.5
13,111,210,157.5
